	exact_age	length_of_residence	num_adults	gender	hh_marital_status	dwell_type	urban_rural_flag	flag_pres_kids_true	age_range
497	49.0	11.0	2.0	0	0	1	1	0	45.5
498	60.0	16.0	4.0	1	0	1	0	1	55.5
499	52.0	11.0	2.0	1	0	1	1	0	55.5
500	49.0	11.0	2.0	0	0	3	1	0	45.5
501	52.0	11.0	3.0	1	0	1	1	1	55.5
502	56.0	32.0	4.0	1	0	1	0	1	55.5
503	45.0	12.0	5.0	0	0	1	1	1	45.5
504	86.0	15.0	1.0	0	1	2	1	0	85.5
505	52.0	11.0	2.0	1	0	2	1	0	55.5
506	63.0	37.0	3.0	0	0	1	1	1	65.5
507	70.0	13.0	3.0	1	0	1	1	0	65.5
508	42.0	16.0	1.0	1	1	1	0	0	45.5
509	49.0	11.0	2.0	0	0	1	1	0	45.5
510	30.0	11.0	2.0	0	0	1	1	0	25.5
511	48.0	23.0	4.0	0	0	1	0	1	45.5
512	45.0	28.0	3.0	0	0	1	0	0	45.5
513	68.0	44.0	3.0	1	0	1	0	0	65.5
514	59.0	16.0	4.0	0	0	1	1	1	55.5
515	52.0	19.0	2.0	0	0	1	1	1	55.5
516	62.0	3.0	2.0	0	0	1	1	0	65.5
517	47.0	11.0	2.0	0	0	1	1	0	45.5
518	52.0	11.0	2.0	1	0	1	1	0	55.5
519	56.0	10.0	1.0	0	1	3	1	1	55.5
520	60.0	15.0	1.0	0	1	1	1	0	55.5
521	74.0	3.0	2.0	0	0	1	1	1	75.5
522	49.0	11.0	2.0	0	0	1	1	0	45.5
523	55.0	20.0	4.0	1	0	1	1	0	55.5
524	62.0	11.0	1.0	0	0	1	1	1	65.5
525	73.0	19.0	3.0	0	0	1	1	0	75.5
526	76.0	10.0	2.0	1	1	1	1	0	75.5
527	49.0	11.0	2.0	0	0	1	1	0	45.5
528	52.0	19.0	5.0	0	0	1	1	1	55.5
529	50.0	13.0	1.0	1	1	2	1	0	45.5
530	53.0	15.0	2.0	0	0	1	1	0	55.5
531	47.0	11.0	2.0	0	0	1	1	0	45.5
532	50.0	48.0	2.0	1	0	1	1	0	45.5
533	45.0	4.0	1.0	0	1	3	1	0	45.5
534	45.0	1.0	1.0	0	1	1	1	0	45.5
535	34.0	7.0	4.0	0	1	1	1	1	35.5
536	40.0	7.0	2.0	0	0	1	1	0	35.5
537	45.0	17.0	5.0	0	1	1	1	0	45.5
538	33.0	5.0	1.0	0	1	1	0	0	35.5
539	72.0	38.0	2.0	1	0	1	1	0	75.5
540	30.0	21.0	4.0	1	0	1	1	1	25.5
541	61.0	15.0	2.0	0	1	1	1	0	65.5
542	49.0	11.0	2.0	0	0	1	0	0	45.5
543	41.0	6.0	2.0	0	1	1	1	1	45.5
544	35.0	26.0	5.0	0	1	1	1	1	35.5
545	30.0	39.0	3.0	0	0	0	0	1	25.5
546	46.0	7.0	4.0	1	0	1	1	1	45.5
547	64.0	10.0	1.0	0	1	1	1	0	65.5
548	59.0	4.0	1.0	0	1	1	1	0	55.5
549	47.0	10.0	2.0	1	0	1	1	1	45.5
550	50.0	8.0	2.0	1	0	1	1	0	45.5
551	50.0	6.0	2.0	0	0	1	1	0	45.5
552	31.0	5.0	3.0	0	1	1	1	1	35.5
553	32.0	5.0	1.0	0	1	1	1	1	35.5
554	57.0	0.0	2.0	0	0	2	0	0	55.5
555	41.0	5.0	1.0	1	1	3	1	0	45.5
556	76.0	5.0	3.0	1	0	1	1	0	75.5
557	34.0	5.0	1.0	0	1	2	1	0	35.5
558	42.0	5.0	2.0	1	0	1	1	0	45.5
559	65.0	4.0	3.0	0	0	1	1	0	65.5
560	51.0	4.0	1.0	1	1	1	1	0	55.5
561	39.0	6.0	2.0	0	0	1	1	0	35.5
562	67.0	2.0	1.0	0	0	1	1	1	65.5
563	52.0	23.0	4.0	0	0	1	1	1	55.5
564	29.0	14.0	3.0	0	0	1	1	1	25.5
565	66.0	9.0	1.0	0	1	1	1	1	65.5
566	41.0	3.0	1.0	0	1	2	0	0	45.5
567	50.0	8.0	4.0	1	0	1	1	1	45.5
568	65.0	4.0	2.0	0	0	1	1	0	65.5
569	52.0	4.0	1.0	0	1	1	1	0	55.5
570	40.0	6.0	1.0	1	1	1	1	0	35.5
571	45.0	3.0	1.0	0	1	1	1	0	45.5
572	42.0	3.0	2.0	0	0	1	0	0	45.5
573	78.0	9.0	3.0	0	1	1	1	1	75.5
574	54.0	4.0	1.0	0	1	2	1	0	55.5
575	57.0	0.0	2.0	1	0	1	1	0	55.5
576	64.0	3.0	4.0	0	0	1	1	0	65.5
577	47.0	3.0	4.0	0	1	1	1	1	45.5
578	24.0	10.0	2.0	0	1	1	1	0	25.5
579	26.0	8.0	5.0	0	1	1	0	0	25.5
580	32.0	6.0	3.0	0	0	2	1	0	35.5
581	64.0	2.0	2.0	0	1	1	1	1	65.5
582	52.0	6.0	1.0	1	1	2	1	0	55.5
583	62.0	3.0	3.0	0	0	1	1	0	65.5
584	53.0	4.0	1.0	1	0	1	1	1	55.5
585	31.0	3.0	2.0	1	0	1	1	0	35.5
586	31.0	2.0	1.0	0	1	1	1	0	35.5
587	34.0	2.0	1.0	0	1	1	1	1	35.5
588	62.0	11.0	2.0	0	0	1	1	0	65.5
589	36.0	2.0	4.0	0	0	1	1	0	35.5
590	59.0	14.0	2.0	0	0	1	1	0	55.5
591	21.0	7.0	5.0	1	1	1	1	0	25.5
592	57.0	16.0	2.0	1	0	1	1	0	55.5
593	28.0	1.0	1.0	0	0	1	1	1	25.5
594	41.0	2.0	2.0	1	1	1	1	1	45.5
595	54.0	1.0	1.0	0	0	1	0	1	55.5
596	29.0	0.0	1.0	1	1	1	1	0	25.5
597	64.0	12.0	2.0	0	0	1	1	0	65.5
598	46.0	15.0	2.0	1	1	1	1	1	45.5
599	62.0	2.0	1.0	0	1	3	1	0	65.5
600	43.0	8.0	1.0	0	1	1	1	1	45.5
601	58.0	19.0	6.0	1	0	1	0	0	55.5
602	55.0	4.0	3.0	1	0	1	0	1	55.5
603	54.0	15.0	4.0	0	0	1	1	1	55.5
604	48.0	11.0	3.0	0	0	1	0	1	45.5
605	39.0	10.0	4.0	0	0	1	1	1	35.5
606	67.0	15.0	3.0	1	0	1	1	0	65.5
607	46.0	18.0	2.0	0	0	1	1	1	45.5
608	50.0	17.0	2.0	1	0	1	1	1	45.5
609	39.0	7.0	4.0	0	0	1	1	0	35.5
610	42.0	9.0	1.0	0	0	2	1	0	45.5
611	30.0	6.0	1.0	0	1	1	1	0	25.5
612	46.0	13.0	1.0	1	1	1	1	0	45.5
613	67.0	22.0	3.0	0	0	1	1	0	65.5
614	56.0	5.0	2.0	0	0	1	1	1	55.5
615	53.0	2.0	3.0	1	0	1	1	0	55.5
616	30.0	31.0	4.0	1	0	1	1	0	25.5
617	52.0	11.0	2.0	1	0	1	1	0	55.5
618	60.0	2.0	2.0	0	0	1	1	0	55.5
619	53.0	21.0	3.0	0	0	1	1	0	55.5
620	74.0	26.0	2.0	1	0	1	1	0	75.5
621	70.0	16.0	1.0	0	1	1	0	0	65.5
622	50.0	17.0	2.0	0	0	1	1	1	45.5
623	31.0	2.0	2.0	0	0	2	1	0	35.5
624	61.0	13.0	2.0	0	0	1	1	0	65.5
625	71.0	11.0	3.0	1	0	1	0	0	75.5
626	49.0	11.0	2.0	0	0	1	1	0	45.5
627	23.0	5.0	2.0	0	0	1	1	0	25.5
628	52.0	11.0	2.0	0	0	1	1	0	55.5
629	25.0	5.0	1.0	1	1	1	1	0	25.5
630	49.0	11.0	2.0	0	0	1	1	0	45.5
631	49.0	11.0	2.0	0	0	1	1	0	45.5
632	42.0	17.0	2.0	1	0	1	1	1	45.5
633	37.0	10.0	2.0	0	0	1	1	0	35.5
634	69.0	22.0	2.0	0	0	1	1	0	65.5
635	49.0	14.0	3.0	1	0	1	1	0	45.5
636	57.0	14.0	3.0	0	0	1	1	1	55.5
637	44.0	2.0	1.0	0	1	1	1	0	45.5
638	52.0	11.0	2.0	1	0	1	1	0	55.5
639	53.0	23.0	2.0	0	0	1	1	0	55.5
640	29.0	25.0	5.0	1	0	1	1	0	25.5
641	36.0	7.0	2.0	1	0	1	1	0	35.5
642	56.0	21.0	1.0	0	0	1	1	1	55.5
643	49.0	8.0	2.0	0	0	1	0	1	45.5
644	73.0	16.0	3.0	1	0	1	1	0	75.5
645	62.0	11.0	2.0	0	0	1	1	0	65.5
646	56.0	28.0	3.0	0	0	1	1	0	55.5
647	47.0	11.0	2.0	0	0	1	1	0	45.5
648	62.0	30.0	3.0	1	0	1	1	0	65.5
649	74.0	16.0	5.0	0	1	1	0	0	75.5
650	50.0	26.0	2.0	0	0	1	1	1	45.5
651	55.0	0.0	1.0	0	0	2	0	0	55.5
652	33.0	9.0	2.0	0	0	1	1	1	35.5
653	43.0	0.0	1.0	0	1	1	1	0	45.5
654	63.0	27.0	2.0	0	0	1	1	1	65.5
655	40.0	1.0	1.0	0	1	1	1	0	35.5
656	64.0	16.0	3.0	0	0	1	1	1	65.5
657	49.0	11.0	2.0	0	0	1	1	0	45.5
658	46.0	0.0	1.0	0	1	2	1	0	45.5
659	28.0	13.0	4.0	0	0	1	1	0	25.5
660	58.0	15.0	3.0	1	0	1	1	1	55.5
661	60.0	27.0	3.0	0	0	1	1	1	55.5
662	57.0	29.0	5.0	1	0	1	1	1	55.5
663	63.0	12.0	2.0	0	0	1	1	0	65.5
664	60.0	23.0	3.0	0	0	1	1	1	55.5
665	65.0	12.0	4.0	1	0	1	1	0	65.5
666	64.0	7.0	3.0	0	0	1	1	1	65.5
667	49.0	11.0	2.0	0	0	1	1	0	45.5
668	63.0	26.0	1.0	1	1	1	1	1	65.5
669	61.0	16.0	4.0	0	0	1	1	0	65.5
670	33.0	15.0	5.0	1	0	1	1	1	35.5
671	55.0	12.0	1.0	0	1	1	1	0	55.5
672	57.0	30.0	4.0	0	0	1	1	0	55.5
673	78.0	48.0	3.0	1	0	1	1	0	75.5
674	60.0	12.0	2.0	0	0	1	1	0	55.5
675	54.0	1.0	2.0	0	0	1	1	0	55.5
676	58.0	11.0	4.0	1	1	1	1	0	55.5
677	54.0	21.0	3.0	0	0	1	1	1	55.5
678	27.0	3.0	2.0	1	0	1	1	0	25.5
679	58.0	15.0	2.0	1	0	1	1	1	55.5
680	32.0	7.0	1.0	0	1	1	1	1	35.5
681	49.0	11.0	2.0	0	0	1	1	0	45.5
682	43.0	15.0	2.0	0	0	1	1	1	45.5
683	36.0	9.0	2.0	1	0	1	1	1	35.5
684	45.0	12.0	2.0	1	1	1	1	1	45.5
685	45.0	0.0	1.0	0	1	2	1	0	45.5
686	55.0	9.0	1.0	0	1	2	1	0	55.5
687	56.0	11.0	2.0	1	0	1	1	1	55.5
688	45.0	4.0	1.0	0	1	1	1	0	45.5
689	53.0	12.0	2.0	0	0	1	0	0	55.5
690	44.0	8.0	2.0	0	1	1	1	0	45.5
691	59.0	10.0	2.0	0	0	1	0	0	55.5
692	43.0	6.0	1.0	0	1	1	0	1	45.5
693	67.0	6.0	2.0	0	0	1	1	0	65.5
694	41.0	13.0	3.0	0	0	1	1	1	45.5
695	47.0	5.0	1.0	0	1	3	1	1	45.5
696	72.0	5.0	1.0	0	1	3	1	0	75.5
697	45.0	42.0	4.0	1	0	1	1	0	45.5
698	52.0	25.0	4.0	0	0	1	1	1	55.5
699	52.0	11.0	2.0	1	0	1	1	0	55.5
700	53.0	5.0	2.0	1	0	1	0	1	55.5
701	48.0	5.0	1.0	0	1	1	1	0	45.5
702	65.0	5.0	2.0	0	0	1	1	0	65.5
703	55.0	22.0	5.0	0	0	1	1	1	55.5
704	45.0	4.0	1.0	0	1	1	1	0	45.5
705	54.0	4.0	2.0	0	0	1	1	0	55.5
706	45.0	1.0	1.0	0	0	1	1	1	45.5
707	32.0	4.0	1.0	0	1	3	1	1	35.5
708	50.0	5.0	1.0	0	1	1	0	0	45.5
709	55.0	11.0	2.0	1	0	1	1	0	55.5
710	52.0	1.0	1.0	0	1	1	1	1	55.5
711	57.0	4.0	6.0	0	0	2	1	1	55.5
712	49.0	5.0	2.0	0	0	1	1	0	45.5
713	50.0	4.0	1.0	0	0	1	1	1	45.5
714	46.0	3.0	1.0	0	1	1	1	0	45.5
715	29.0	4.0	2.0	0	0	1	1	0	25.5
716	64.0	0.0	3.0	0	0	2	1	0	65.5
717	29.0	0.0	1.0	0	1	1	1	0	25.5
718	47.0	12.0	1.0	1	1	1	1	0	45.5
719	44.0	3.0	2.0	0	1	1	1	1	45.5
720	35.0	5.0	2.0	0	0	1	1	0	35.5
721	67.0	3.0	3.0	0	0	1	1	0	65.5
722	49.0	15.0	1.0	1	0	3	1	1	45.5
723	47.0	10.0	2.0	0	0	2	0	0	45.5
724	74.0	2.0	3.0	0	0	1	0	1	75.5
725	55.0	2.0	1.0	1	1	1	1	0	55.5
726	52.0	2.0	1.0	0	1	1	0	0	55.5
727	43.0	1.0	1.0	0	1	3	1	0	45.5
728	31.0	2.0	2.0	0	0	1	1	0	35.5
729	54.0	3.0	2.0	0	0	1	1	0	55.5
730	35.0	3.0	2.0	0	0	1	1	0	35.5
731	52.0	0.0	1.0	0	1	1	1	0	55.5
732	50.0	2.0	1.0	0	0	3	1	0	45.5
733	70.0	17.0	3.0	1	0	1	0	0	65.5
734	62.0	0.0	1.0	1	0	2	1	1	65.5
735	36.0	2.0	1.0	1	0	1	1	1	35.5
736	53.0	1.0	2.0	1	1	1	1	1	55.5
737	40.0	15.0	1.0	0	1	3	1	1	35.5
738	35.0	1.0	1.0	1	1	1	1	0	35.5
739	24.0	11.0	1.0	0	1	1	1	0	25.5
740	43.0	1.0	2.0	0	0	1	1	1	45.5
741	66.0	20.0	2.0	0	0	1	1	0	65.5
742	31.0	1.0	1.0	1	0	1	0	1	35.5
743	65.0	39.0	2.0	0	1	1	1	0	65.5
744	45.0	17.0	6.0	1	0	1	1	1	45.5
745	51.0	11.0	2.0	0	0	2	1	1	55.5
746	53.0	13.0	5.0	0	1	1	1	0	55.5
747	43.0	12.0	3.0	0	0	1	0	1	45.5
748	63.0	8.0	1.0	0	1	1	1	1	65.5
749	49.0	12.0	1.0	1	1	1	1	0	45.5
750	42.0	15.0	2.0	0	0	1	1	0	45.5
751	46.0	12.0	3.0	0	0	1	1	1	45.5
752	24.0	53.0	3.0	1	1	1	1	0	25.5
753	34.0	34.0	4.0	0	0	1	1	1	35.5
754	56.0	15.0	1.0	0	1	3	1	1	55.5
755	47.0	15.0	2.0	0	0	1	0	1	45.5
756	25.0	36.0	6.0	0	0	1	1	0	25.5
757	38.0	3.0	2.0	1	0	1	1	0	35.5
758	61.0	23.0	3.0	0	0	1	1	0	65.5
759	49.0	11.0	2.0	0	0	1	1	0	45.5
760	61.0	18.0	1.0	0	0	1	1	0	65.5
761	64.0	9.0	2.0	0	0	1	1	0	65.5
762	36.0	1.0	4.0	0	0	1	1	1	35.5
763	71.0	0.0	2.0	0	0	1	1	0	75.5
764	42.0	8.0	2.0	1	0	1	1	0	45.5
765	49.0	11.0	2.0	0	0	1	0	0	45.5
766	60.0	12.0	3.0	0	0	1	1	1	55.5
767	49.0	11.0	2.0	0	0	1	0	0	45.5
768	30.0	28.0	6.0	1	0	1	0	0	25.5
769	65.0	12.0	3.0	0	0	1	0	1	65.5
770	53.0	15.0	1.0	0	1	1	1	0	55.5
771	49.0	11.0	2.0	0	0	1	1	0	45.5
772	73.0	24.0	2.0	0	0	1	1	1	75.5
773	25.0	13.0	3.0	1	0	1	1	1	25.5
774	57.0	16.0	5.0	1	0	1	1	0	55.5
775	52.0	11.0	2.0	1	0	1	0	0	55.5
776	32.0	11.0	2.0	0	0	1	0	0	35.5
777	52.0	12.0	2.0	0	0	1	1	0	55.5
778	37.0	2.0	3.0	0	0	1	1	0	35.5
779	32.0	1.0	1.0	1	1	1	1	0	35.5
780	54.0	11.0	2.0	0	0	1	1	0	55.5
781	60.0	1.0	1.0	1	1	1	1	0	55.5
782	66.0	21.0	3.0	0	0	1	1	0	65.5
783	49.0	11.0	2.0	0	0	1	1	0	45.5
784	49.0	11.0	2.0	0	0	1	1	0	45.5
785	39.0	11.0	3.0	0	0	1	1	1	35.5
786	52.0	11.0	2.0	1	0	1	0	0	55.5
787	70.0	15.0	2.0	0	1	1	1	1	65.5
788	76.0	11.0	2.0	0	0	1	0	0	75.5
789	62.0	39.0	5.0	0	0	1	1	1	65.5
790	67.0	31.0	2.0	0	0	1	1	1	65.5
791	52.0	11.0	2.0	1	0	1	1	0	55.5
792	49.0	11.0	2.0	0	0	1	0	0	45.5
793	56.0	7.0	5.0	0	0	2	1	0	55.5
794	45.0	17.0	1.0	0	1	1	1	1	45.5
795	34.0	4.0	1.0	0	1	1	1	0	35.5
796	51.0	11.0	4.0	0	0	1	1	1	55.5
797	66.0	9.0	4.0	1	0	1	1	0	65.5
798	49.0	11.0	2.0	0	0	1	1	0	45.5
799	41.0	41.0	3.0	0	0	1	1	0	45.5
800	40.0	15.0	1.0	0	1	1	1	0	35.5
801	57.0	15.0	1.0	1	1	1	1	0	55.5
802	43.0	12.0	1.0	0	1	1	1	0	45.5
803	66.0	30.0	2.0	0	0	1	1	1	65.5
804	58.0	15.0	3.0	1	0	1	1	1	55.5
805	48.0	37.0	4.0	0	0	1	1	1	45.5
806	49.0	11.0	2.0	0	0	1	0	0	45.5
807	49.0	11.0	2.0	0	0	1	1	0	45.5
808	86.0	7.0	3.0	1	0	1	1	0	85.5
809	45.0	1.0	1.0	0	1	1	1	1	45.5
810	47.0	1.0	2.0	1	0	1	0	1	45.5
811	35.0	8.0	1.0	0	1	1	0	1	35.5
812	49.0	22.0	3.0	0	0	1	1	1	45.5
813	46.0	14.0	1.0	1	0	1	1	1	45.5
814	37.0	15.0	3.0	1	0	1	1	0	35.5
815	23.0	5.0	1.0	1	1	1	1	0	25.5
816	57.0	9.0	2.0	0	0	1	1	1	55.5
817	28.0	13.0	5.0	0	0	1	1	1	25.5
818	45.0	6.0	7.0	1	1	1	1	1	45.5
819	41.0	15.0	1.0	1	1	1	1	0	45.5
820	58.0	9.0	4.0	1	0	1	1	0	55.5
821	42.0	0.0	1.0	0	0	2	0	1	45.5
822	46.0	6.0	1.0	0	0	1	1	1	45.5
823	28.0	5.0	1.0	1	1	1	1	0	25.5
824	78.0	0.0	1.0	1	1	2	1	0	75.5
825	50.0	5.0	3.0	1	0	1	1	0	45.5
826	36.0	9.0	1.0	0	1	1	1	0	35.5
827	49.0	5.0	1.0	0	1	1	1	1	45.5
828	39.0	6.0	1.0	0	1	1	1	0	35.5
829	45.0	5.0	1.0	1	1	3	1	0	45.5
830	34.0	5.0	2.0	0	0	1	1	0	35.5
831	46.0	4.0	2.0	1	1	1	1	1	45.5
832	45.0	10.0	1.0	0	1	3	1	0	45.5
833	45.0	15.0	2.0	0	0	1	1	1	45.5
834	43.0	10.0	1.0	0	1	1	1	1	45.5
835	66.0	14.0	3.0	0	0	1	0	0	65.5
836	72.0	20.0	1.0	1	0	1	0	0	75.5
837	63.0	13.0	4.0	0	0	1	1	1	65.5
838	33.0	4.0	3.0	0	0	2	1	1	35.5
839	34.0	1.0	1.0	1	1	3	1	1	35.5
840	83.0	14.0	1.0	0	1	1	1	1	85.5
841	27.0	5.0	1.0	1	1	3	1	0	25.5
842	40.0	3.0	1.0	0	1	1	1	0	35.5
843	25.0	35.0	4.0	0	1	1	1	1	25.5
844	24.0	0.0	3.0	0	1	1	1	1	25.5
845	28.0	15.0	4.0	0	1	1	1	1	25.5
846	43.0	3.0	2.0	0	0	1	1	1	45.5
847	31.0	3.0	2.0	0	0	1	1	0	35.5
848	24.0	15.0	2.0	0	1	1	1	0	25.5
849	27.0	22.0	4.0	0	1	1	1	1	25.5
850	36.0	0.0	1.0	0	1	2	1	1	35.5
851	31.0	5.0	1.0	0	1	1	1	0	35.5
852	63.0	4.0	5.0	0	0	1	1	0	65.5
853	61.0	3.0	2.0	1	0	1	1	0	65.5
854	31.0	5.0	2.0	1	1	1	1	0	35.5
855	42.0	1.0	1.0	0	1	3	1	1	45.5
856	35.0	0.0	1.0	0	1	2	1	0	35.5
857	45.0	0.0	3.0	1	0	1	1	1	45.5
858	35.0	2.0	1.0	0	1	1	1	0	35.5
859	49.0	2.0	2.0	0	0	1	1	1	45.5
860	85.0	8.0	3.0	1	0	1	1	0	85.5
861	22.0	3.0	2.0	0	1	1	0	1	25.5
862	54.0	15.0	5.0	0	0	1	1	1	55.5
863	59.0	11.0	2.0	0	0	1	1	0	55.5
864	24.0	5.0	1.0	0	1	1	1	0	25.5
865	39.0	3.0	2.0	1	0	1	1	1	35.5
866	54.0	15.0	4.0	1	0	1	0	0	55.5
867	57.0	12.0	5.0	1	0	1	1	1	55.5
868	40.0	7.0	2.0	0	0	3	1	0	35.5
869	78.0	10.0	4.0	1	0	1	1	1	75.5
870	46.0	1.0	1.0	0	0	3	1	0	45.5
871	32.0	15.0	3.0	0	0	1	1	1	35.5
872	62.0	15.0	2.0	0	0	1	1	0	65.5
873	44.0	1.0	1.0	0	1	1	1	0	45.5
874	58.0	14.0	3.0	0	0	2	1	1	55.5
875	50.0	11.0	2.0	0	0	2	0	0	45.5
876	38.0	0.0	1.0	0	1	1	1	0	35.5
877	49.0	11.0	2.0	0	0	1	1	0	45.5
878	37.0	13.0	2.0	0	0	1	1	1	35.5
879	52.0	11.0	2.0	1	0	1	1	0	55.5
880	49.0	8.0	2.0	0	0	1	0	0	45.5
881	49.0	11.0	2.0	0	0	1	1	0	45.5
882	50.0	15.0	2.0	0	1	1	0	1	45.5
883	35.0	2.0	1.0	0	1	1	1	0	35.5
884	49.0	11.0	2.0	0	0	1	1	0	45.5
885	49.0	13.0	3.0	1	1	1	1	1	45.5
886	75.0	2.0	1.0	1	1	1	1	0	75.5
887	68.0	5.0	2.0	1	0	0	0	0	65.5
888	60.0	23.0	4.0	1	0	1	1	0	55.5
889	27.0	4.0	1.0	0	1	1	1	0	25.5
890	45.0	7.0	1.0	1	1	2	1	0	45.5
891	41.0	9.0	1.0	1	1	1	1	0	45.5
892	54.0	24.0	3.0	1	0	1	1	0	55.5
893	60.0	19.0	2.0	0	0	1	0	1	55.5
894	52.0	11.0	2.0	1	0	1	1	0	55.5
895	56.0	5.0	3.0	0	0	1	1	1	55.5
896	53.0	17.0	5.0	0	0	1	1	1	55.5
897	36.0	19.0	3.0	1	0	1	1	0	35.5
898	37.0	10.0	2.0	1	1	1	1	0	35.5
899	57.0	19.0	4.0	1	0	1	1	1	55.5
900	62.0	2.0	3.0	0	0	1	1	0	65.5
901	49.0	11.0	2.0	0	0	1	1	0	45.5
902	48.0	11.0	4.0	0	0	1	1	1	45.5
903	47.0	4.0	1.0	1	1	2	1	0	45.5
904	49.0	15.0	3.0	0	0	1	1	1	45.5
905	56.0	14.0	2.0	0	0	1	0	0	55.5
906	52.0	11.0	2.0	1	0	1	1	0	55.5
907	61.0	5.0	4.0	1	0	1	1	0	65.5
908	62.0	13.0	2.0	0	0	1	1	0	65.5
909	42.0	12.0	1.0	0	0	1	1	1	45.5
910	47.0	12.0	2.0	0	0	1	1	1	45.5
911	44.0	14.0	3.0	0	0	1	1	1	45.5
912	42.0	22.0	3.0	1	1	1	1	1	45.5
913	51.0	15.0	3.0	0	1	1	1	1	55.5
914	67.0	10.0	2.0	1	0	1	1	1	65.5
915	51.0	15.0	2.0	1	1	1	1	0	55.5
916	57.0	27.0	1.0	1	1	2	1	0	55.5
917	62.0	31.0	4.0	0	0	1	1	1	65.5
918	81.0	17.0	4.0	1	0	1	1	0	85.5
919	54.0	25.0	2.0	0	0	1	1	0	55.5
920	55.0	12.0	3.0	1	0	1	1	1	55.5
921	60.0	3.0	2.0	0	0	1	0	0	55.5
922	36.0	4.0	1.0	0	1	1	1	0	35.5
923	67.0	44.0	3.0	1	0	1	1	0	65.5
924	29.0	5.0	1.0	0	1	1	0	0	25.5
925	55.0	23.0	2.0	0	0	1	1	0	55.5
926	90.0	14.0	1.0	0	1	3	0	0	85.5
927	61.0	15.0	4.0	1	0	1	1	1	65.5
928	66.0	27.0	2.0	0	0	1	1	0	65.5
929	71.0	6.0	1.0	1	1	3	1	1	75.5
930	58.0	5.0	3.0	0	0	1	1	1	55.5
931	42.0	4.0	1.0	0	0	2	1	1	45.5
932	31.0	19.0	4.0	0	0	1	1	1	35.5
933	36.0	2.0	2.0	1	0	1	1	1	35.5
934	48.0	16.0	3.0	1	0	1	1	0	45.5
935	63.0	5.0	2.0	0	0	1	1	0	65.5
936	52.0	26.0	3.0	0	0	1	1	1	55.5
937	51.0	4.0	1.0	0	1	1	1	0	55.5
938	40.0	4.0	1.0	1	1	1	1	0	35.5
939	51.0	10.0	1.0	1	1	3	1	1	55.5
940	49.0	7.0	1.0	1	1	1	1	0	45.5
941	32.0	1.0	3.0	1	0	1	1	1	35.5
942	37.0	10.0	2.0	0	0	1	1	0	35.5
943	43.0	4.0	2.0	1	0	1	1	1	45.5
944	60.0	4.0	4.0	1	0	1	1	1	55.5
945	74.0	0.0	2.0	0	1	1	1	0	75.5
946	52.0	6.0	1.0	0	1	1	1	0	55.5
947	30.0	0.0	1.0	1	1	1	1	0	25.5
948	27.0	25.0	4.0	1	1	1	1	0	25.5
949	26.0	28.0	2.0	1	1	1	1	0	25.5
950	25.0	0.0	1.0	1	1	2	1	1	25.5
951	27.0	20.0	3.0	1	1	1	0	0	25.5
952	32.0	0.0	3.0	1	0	1	1	0	35.5
953	62.0	3.0	1.0	0	1	3	1	0	65.5
954	80.0	41.0	5.0	1	0	1	1	0	75.5
955	40.0	5.0	2.0	1	1	0	1	0	35.5
956	68.0	3.0	1.0	0	1	1	1	0	65.5
957	38.0	5.0	2.0	1	0	2	1	0	35.5
958	44.0	2.0	2.0	1	0	1	1	0	45.5
959	59.0	2.0	2.0	0	1	1	1	0	55.5
960	27.0	2.0	4.0	0	1	1	1	0	25.5
961	46.0	14.0	4.0	1	0	1	1	1	45.5
962	30.0	2.0	1.0	0	1	1	1	0	25.5
963	61.0	2.0	1.0	0	1	2	1	0	65.5
964	22.0	24.0	5.0	0	1	1	1	1	25.5
965	21.0	12.0	1.0	1	1	1	1	0	25.5
966	26.0	4.0	2.0	0	1	1	0	0	25.5
967	56.0	2.0	2.0	0	0	2	1	1	55.5
968	31.0	7.0	2.0	0	0	1	1	0	35.5
969	47.0	0.0	2.0	1	0	1	1	1	45.5
970	27.0	32.0	7.0	1	1	1	1	0	25.5
971	61.0	15.0	3.0	0	1	1	0	1	65.5
972	44.0	1.0	1.0	0	1	1	1	1	45.5
973	42.0	10.0	3.0	1	0	1	0	1	45.5
974	67.0	9.0	1.0	0	0	1	0	0	65.5
975	51.0	13.0	4.0	0	0	1	1	1	55.5
976	40.0	6.0	3.0	1	0	1	1	1	35.5
977	63.0	15.0	4.0	0	0	1	1	1	65.5
978	33.0	7.0	5.0	0	0	2	1	1	35.5
979	62.0	23.0	6.0	0	1	1	1	0	65.5
980	56.0	23.0	3.0	0	0	1	1	0	55.5
981	45.0	15.0	2.0	1	0	1	1	0	45.5
982	62.0	25.0	5.0	1	0	1	0	1	65.5
983	40.0	11.0	2.0	0	0	1	1	1	35.5
984	49.0	3.0	1.0	0	0	1	1	1	45.5
985	45.0	15.0	2.0	0	0	1	1	1	45.5
986	50.0	20.0	6.0	1	1	1	1	0	45.5
987	53.0	23.0	4.0	0	0	1	1	0	55.5
988	56.0	9.0	4.0	0	0	1	1	1	55.5
989	58.0	16.0	5.0	0	0	1	1	0	55.5
990	32.0	11.0	2.0	0	0	1	0	0	35.5
991	52.0	11.0	2.0	1	0	1	1	0	55.5
992	60.0	24.0	3.0	1	0	1	1	1	55.5
993	42.0	11.0	2.0	0	0	1	1	0	45.5
